gene,frequency
GTF3A,1
GTF3C1,1
GTF3C2,1
GTF3C5,1
GUCA1B,1
H2AFY,1
HAGH,1
HAX1,1
HBS1L,1
HCFC2,1
HCG18,1
HCN1,1
HCP5,1
HDAC6,1
HDLBP,1
HEATR1,1
HECTD1,1
HECTD2,1
HELQ,1
HEPH,1
HERC2,1
HGF,1
HHATL,1
HHIP-AS1,1
HINT2,1
HIPK3,1
HIRIP3,1
HIST1H4H,1
HIST2H2BE,1
HMG20B,1
HMGN1P38,1
HMGN2P5,1
HN1,1
HNMT,1
HNRNPDL,1
HPCA,1
HPCAL1,1
HPRT1,1
HRAS,1
HS2ST1,1
HS6ST1,1
HS6ST3,1
HSD17B8,1
HSF1,1
HSF2,1
HSPA13,1
HSPA4,1
HYOU1,1
ICE1,1
ICE2,1
IDH3G,1
IDNK,1
IER3IP1,1
IFI27L2,1
IFNGR1,1
IFRD2,1
IFT52,1
IGF1,1
IGFBP4,1
IGSF8,1
IK,1
IKZF5,1
IL33,1
ILF2,1
ILF3-AS1,1
IMPAD1,1
IMPDH1,1
IMPG1,1
INAFM1,1
INE1,1
ING2,1
INO80,1
INPP5F,1
INPPL1,1
INSR,1
INTS10,1
INTS2,1
IPO9,1
IQCG,1
IRF2BP2,1
IRX2,1
ITCH,1
ITFG1,1
ITGA2,1
ITGA5,1
ITGB4,1
ITM2C,1
ITPK1,1
ITPR2,1
JADE2,1
JAG2,1
JAK2,1
JAKMIP2-AS1,1
JMJD6,1
JMY,1
JOSD1,1
JPH4,1
JTB,1
KAT14,1
KAT6A,1
KB-1460A1.5,1
KBTBD11-OT1,1
KBTBD2,1
KBTBD4,1
KCNAB2,1
KCNB1,1
KCNB2,1
KCNC2,1
KCND3,1
KCNE4,1
KCNH5,1
KCNJ14,1
KCNJ3,1
KCNJ9,1
KCNQ2,1
KCTD11,1
KCTD13,1
KDELC1,1
KDM3B,1
KDM4B,1
KDR,1
KHDRBS1,1
KHDRBS2,1
KHNYN,1
KIAA0368,1
KIAA0513,1
KIAA0825,1
KIAA1462,1
KIAA1549,1
KIAA1549L,1
KIAA1715,1
KIAA1755,1
KIAA1841,1
KIF1A,1
KIF1BP,1
KIF3B,1
KIFC2,1
KLC1,1
KLF6,1
KLHL1,1
KLHL22,1
KLHL29,1
KLHL36,1
KLHL5,1
KLHL9,1
KMT2D,1
KMT5B,1
KPNA1,1
KPNA5,1
KPTN,1
KRT18P6,1
KTN1-AS1,1
KY,1
KYAT1,1
LACTB2,1
LAMA5,1
LANCL2,1
LANCL3,1
LARP7,1
LCMT1,1
LCOR,1
LENG1,1
LENG8,1
LEPROTL1,1
LGI2,1
LHFP,1
LHFPL3,1
LHFPL4,1
LIFR-AS1,1
LIMK1,1
LIMS3,1
LIN54,1
LIN7A,1
LINC00094,1
LINC00473,1
LINC00630,1
LINC00689,1
LINGO1,1
LMAN2,1
LMCD1,1
LMF2,1
LMTK3,1
LONP1,1
LPAR6,1
LPCAT4,1
LPGAT1,1
LPL,1
LRCH2,1
LRFN3,1
LRIT1,1
LRIT2,1
LRP1,1
LRP3,1
LRPAP1,1
LRRC14,1
LRRC4B,1
LRRC63,1
LRRC75A,1
LRRC8A,1
LRRC8D,1
LRRN3,1
LRRTM2,1
LRRTM4,1
LSAMP,1
LSM14A,1
LSM3,1
LUC7L2,1
LYN,1
LYPLAL1,1
LYRM9,1
LZTS1,1
MACF1,1
MAD2L2,1
MAGEF1,1
MAML2,1
MAN1A1,1
MAN1A2,1
MANBA,1
MAP1LC3B,1
MAP1S,1
MAP2K7,1
MAP3K2,1
MAP3K9,1
MAP4K3,1
MAPK8IP2,1
1-Mar,1
7-Mar,1
MARCKSL1,1
MAST1,1
MAT2B,1
MAZ,1
MCF2L2,1
MCM6,1
MCOLN1,1
MCRS1,1
MCU,1
MCUR1,1
MDC1,1
MED12,1
MED22,1
MEN1,1
MEST,1
METTL1,1
METTL14,1
MFGE8,1
MFSD8,1
MGA,1
MGAT5,1
MGLL,1
MIA3,1
MIB1,1
MICAL2,1
MICU1,1
MID1,1
MIER1,1
MIER3,1
MINA,1
MINCR,1
MINK1,1
MIR210HG,1
MIR4453,1
MIS12,1
MLF2,1
MLLT1,1
MLLT3,1
MLX,1
MMEL1,1
MMP15,1
MMRN2,1
MMS19,1
MNT,1
MOB2,1
MOGS,1
MON1A,1
MOSPD1,1
MOV10,1
MPC1,1
MPHOSPH10,1
MPP5,1
MPP6,1
MPV17L2,1
MRPL18,1
MRPL3,1
MRPL50,1
MRPL9,1
MRPS18A,1
