,ENSG00000160307,ENSG00000162520,ENSG00000204261,ENSG00000182326,ENSG00000111801,ENSG00000206337,ENSG00000242574,ENSG00000188501,ENSG00000125730,ENSG00000095303,ENSG00000196735,ENSG00000079931,ENSG00000198734,ENSG00000243649,ENSG00000112936,ENSG00000231852,ENSG00000204264,ENSG00000153029,ENSG00000113578,ENSG00000198483,ENSG00000166710,ENSG00000107562,ENSG00000159403,ENSG00000133321,ENSG00000234745,ENSG00000204257,ENSG00000163661,ENSG00000151468,ENSG00000204287,ENSG00000231389,ENSG00000149131,ENSG00000240065,ENSG00000129009,ENSG00000197943,ENSG00000056998,ENSG00000174348,ENSG00000026297,ENSG00000157150,ENSG00000101104,ENSG00000130055,ENSG00000222009,ENSG00000101160,ENSG00000171631,ENSG00000160219,ENSG00000164761,ENSG00000166741,ENSG00000165633,ENSG00000140092,ENSG00000145721,ENSG00000186204,ENSG00000006042,ENSG00000188488,ENSG00000250942,ENSG00000163395,ENSG00000005243,ENSG00000204482,ENSG00000168306,ENSG00000010704,ENSG00000181804,ENSG00000180638,ENSG00000164106,ENSG00000249306,ENSG00000107611,ENSG00000134343,ENSG00000205542,ENSG00000244509,ENSG00000139178,ENSG00000163453,ENSG00000150977,ENSG00000132274,ENSG00000146122,ENSG00000100055,ENSG00000166278,ENSG00000069535,ENSG00000110092,ENSG00000128262,ENSG00000262001,ENSG00000131386,ENSG00000148735,ENSG00000204252,ENSG00000006756,mgs_level
43,7.31663805877464,0.481357767024647,0.385086213619718,22.2387288365387,5.39120699067605,2.11797417490845,3.46577592257746,0.0962715534049295,20.6021124286549,1.34780174766901,8.37562514622887,6.83528029174999,1.92543106809859,5.8725647577007,8.4718966996338,0.288814660214789,2.88814660214789,5.48747854408098,31.4807979634119,2.11797417490845,95.597652531095,2.98441815555281,9.24206912687323,2.88814660214789,40.2415093232605,5.00612077705633,1.05898708745422,2.88814660214789,34.4652161189648,9.43461223368309,44.2849145662676,0.962715534049295,0.385086213619718,1.15525864085915,3.94713368960211,0.481357767024647,7.99053893260915,0.577629320429577,2.11797417490845,2.79187504874296,0.962715534049295,13.2854743698803,0.673900873834506,2.98441815555281,0.577629320429577,0.673900873834506,8.37562514622887,0.481357767024647,84.622695442933,1.25153019426408,17.9065089333169,11.5525864085915,0.385086213619718,0.288814660214789,3.94713368960211,0.288814660214789,2.88814660214789,1.92543106809859,2.40678883512324,0.288814660214789,3.85086213619718,0.288814660214789,33.5987721383204,0.866443980644366,97.8118982594084,3.94713368960211,5.48747854408098,17.5214227196972,1.34780174766901,10.1085131075176,5.29493543727112,0.673900873834506,1.34780174766901,20.8909270888697,4.13967679641197,0.385086213619718,3.94713368960211,15.9810778652183,0.192543106809859,2.21424572831338,6.16137941791549,MGS1
81,6.0077732945128,1.16279483119603,0.290698707799006,34.2055479510164,5.91087372524646,2.22869009312572,4.84497846331677,0.775196554130684,24.3217918858502,1.45349353899503,8.33336295690485,5.52327544818112,5.52327544818112,6.49227114084448,5.13567717111578,0.775196554130684,3.39148492432174,4.3604806169851,46.8993915249064,2.51938880092472,83.4305291383148,3.10078621652274,12.7907431431563,5.42637587891479,40.8916182303936,5.23257674038212,0.678296984864348,3.48838449358808,34.1086483817501,12.0155465890256,51.0660730033588,0.968995692663355,1.06589526192969,2.42248923165839,2.81008750872373,0.484497846331677,7.6550659720405,0.968995692663355,2.71318793945739,2.90698707799006,1.16279483119603,15.4070315133473,0.387598277065342,3.58528406285441,0.290698707799006,0.387598277065342,8.33336295690485,0.484497846331677,117.345378381532,0.387598277065342,22.7713987775888,11.7248478812266,0.484497846331677,0.193799138532671,3.58528406285441,0.775196554130684,3.48838449358808,2.90698707799006,3.77908320138708,0.0968995692663355,6.10467286377913,0.290698707799006,23.4496957624532,0.484497846331677,112.403500348949,6.20157243304547,6.29847200231181,10.2713543422316,1.74419224679404,12.4031448660909,5.32947630964845,0.484497846331677,1.3565939697287,25.1938880092472,7.46126683350783,0.193799138532671,2.22869009312572,28.1008750872373,0,2.42248923165839,6.10467286377913,MGS1
89,9.88344112553423,0.753024085754989,0.847152096474363,23.2496186476853,6.21244870747866,3.01209634301996,4.32988849309119,0.0941280107193736,27.4853791300571,2.25907225726497,3.5768644073362,14.6839696722223,1.7884322036681,4.04750446093307,7.15372881467239,0.376512042877494,2.82384032158121,5.83593666460116,69.7488559430558,2.16494424654559,118.601293506411,3.95337645021369,11.7660013399217,3.67099241805557,32.2859076767451,3.76512042877494,0.941280107193736,1.88256021438747,26.6382270335827,10.1658251576923,51.9586619170942,0.847152096474363,0.188256021438747,2.54145628942309,1.12953612863248,0.376512042877494,9.41280107193736,0,3.48273639661682,2.82384032158121,1.12953612863248,14.0250735971867,0.376512042877494,1.60017618222935,0.564768064316242,0.376512042877494,7.24785682539177,0.282384032158121,120.860365763676,1.12953612863248,20.8964183797009,16.0017618222935,0.470640053596868,0.470640053596868,3.2003523644587,0.470640053596868,3.29448037517808,1.7884322036681,3.67099241805557,0.376512042877494,4.42401650381056,0,23.1554906369659,1.88256021438747,92.8102185693024,4.9887845681268,4.9887845681268,15.8135058008548,1.22366413935186,31.3446275695514,4.23576048237181,0.376512042877494,1.12953612863248,29.2738113337252,14.119201607906,0.0941280107193736,3.76512042877494,35.4862600412039,0.0941280107193736,1.03540811791311,5.74180865388179,MGS1
99,3.04095838202112,1.37333604349341,0.882858885102905,32.8619696121637,3.72762640376782,1.76571777020581,8.43620712431665,0.980954316781006,54.7372508763801,3.53143554041162,4.70858072054883,11.1828792113035,4.61048528887073,3.82572183544592,8.92668428270716,1.86381320188391,5.49334417397363,4.90477158390503,58.8572590068604,3.43334010873352,103.981157578787,3.72762640376782,19.6190863356201,7.06287108082324,42.2791310532614,7.74953910256995,0.392381726712402,4.51238985719263,49.0477158390503,26.9762437114777,68.274420447958,1.37333604349341,1.27524061181531,3.04095838202112,1.86381320188391,1.07904974845911,9.90763859948816,1.86381320188391,3.04095838202112,4.41429442551453,0.686668021746704,22.0714721275726,0.294286295034302,3.53143554041162,0.490477158390503,0.588572590068604,10.8885929162692,1.96190863356201,113.692605314919,0.784763453424805,21.2867086741478,40.8076995780899,0.0980954316781006,0.784763453424805,3.04095838202112,1.17714518013721,6.67048935411084,2.45238579195252,5.88572590068604,2.25619492859631,4.41429442551453,0.392381726712402,24.6219533512032,0.882858885102905,123.894530209441,4.90477158390503,5.10096244726123,20.8943269474354,3.53143554041162,15.9895553635304,7.06287108082324,1.07904974845911,0.980954316781006,19.1286091772296,9.90763859948816,0.0980954316781006,2.55048122363062,22.1695675592507,0.0980954316781006,2.25619492859631,4.61048528887073,MGS1
109,8.79345329587185,1.38843999408503,0.925626662723353,24.1588558970795,6.66451197160814,4.16531998225509,6.2942613065188,0.740501330178682,18.6976585870117,3.98019464971042,2.59175465562539,21.3819759089094,9.25626662723353,6.01657330770179,9.99676795741221,0.555375997634012,4.53557064734443,5.36863464379545,74.7906343480469,2.12894132426371,144.582884717388,9.07114129468886,13.791837274578,5.64632264261245,58.1293544190265,8.05295196569317,0.647938663906347,2.86944265444239,51.0945917823291,21.1042879100924,69.2368743717068,1.20331466154036,1.20331466154036,3.70250665089341,3.60994398462108,1.11075199526802,13.8843999408503,1.29587732781269,5.92401064142946,8.51576529705484,1.48100266035736,19.8084105822797,0.277687998817006,4.7206959798891,0.277687998817006,0.185125332544671,15.8282159325693,2.40662932308072,154.949903339889,2.03637865799138,27.3059865503389,29.527490540875,0.740501330178682,0.647938663906347,5.55375997634012,0.740501330178682,5.64632264261245,2.22150399053605,5.83144797515712,0.647938663906347,6.10913597397413,0.370250665089341,36.8399411763894,1.11075199526802,148.377954034553,6.75707463788047,4.9983839787061,17.7720319242884,3.70250665089341,23.7886052319902,10.7372692875909,0.462813331361676,1.75869065917437,35.3589385160321,21.2894132426371,0.0925626662723353,2.86944265444239,31.9341198639557,0.185125332544671,2.59175465562539,9.4413919597782,MGS1
115,11.74336822425,1.36412863210984,0.948959048424239,27.2232627016703,6.7613332200227,3.91445607474998,6.04961393370452,1.00826898895075,53.912735938602,4.21100577738256,3.49928649106438,8.83718113845072,5.75306423107195,6.10892387423104,3.67721631264392,0.771029226844694,4.98203500422725,4.62617536106816,50.5913792691172,4.80410518264771,96.1414135934807,3.73652625317044,21.3515785895454,7.88822209002648,47.0920927780528,5.39720458791286,0.948959048424239,2.72825726421969,40.3307595580301,26.5115434153522,66.4271333896967,1.36412863210984,1.12688887000378,3.49928649106438,2.3723976210606,0.652409345791664,8.83718113845072,1.00826898895075,6.04961393370452,7.41374256581436,0.652409345791664,14.2936956668901,0.593099405265149,2.84687714527272,1.00826898895075,0.474479524212119,9.90476006792799,1.66067833474242,125.440524213579,1.71998827526893,25.9777539506135,34.9928649106438,0.474479524212119,1.12688887000378,3.38066661001135,1.42343857263636,5.69375429054543,3.32135666948483,4.62617536106816,1.95722803737499,6.58340339844315,0.177929821579545,33.2135666948483,1.95722803737499,117.196442480393,6.04961393370452,3.14342684790529,12.9295670347803,1.77929821579545,19.809520135856,7.23581274423482,0.711719286318179,1.24550875105681,24.8508650806097,15.4205845368939,0.0593099405265149,2.84687714527272,23.1901867458673,0.474479524212119,1.95722803737499,6.46478351739013,MGS1
117,8.64951743591662,0.810892259617184,2.61287505876648,45.5000656785198,8.4693191560017,6.39703893698,21.4435953098766,0.810892259617184,151.636852548413,9.91090539532113,15.0465563728966,8.28912087608677,6.84753463676733,15.6772503525989,20.1822073504721,1.98218107906423,7.83862517629944,5.22575011753296,34.688168883624,3.06337075855381,309.040050054104,3.69406473825606,31.2644015652403,12.79407787396,94.6040969553381,11.9831856143428,0.630693979702254,4.14456043804338,116.408088825045,34.9584663034964,104.244704930787,3.60396559829859,0.900991399574649,5.67624581732029,4.50495699787324,2.43267677885155,23.3356772489834,1.08118967948958,4.77525441774564,10.3614010951085,1.26138795940451,19.0109185310251,0.720793119659719,2.97327161859634,0.540594839744789,2.25247849893662,7.83862517629944,1.44158623931944,140.464559193688,0.720793119659719,18.2000262714079,50.4555183761803,0.991090539532113,1.35148709936197,3.42376731838366,1.44158623931944,3.42376731838366,2.43267677885155,7.11783205663972,1.62178451923437,17.9297288515355,0.450495699787324,41.2654061005189,2.88317247863888,178.936891955525,6.12674151710761,8.1990217361293,23.6059746688558,1.89208193910676,20.2723064904296,8.1990217361293,1.5316853792769,2.88317247863888,34.0574749039217,12.7039787340025,0.450495699787324,3.24356903846873,35.4089620032837,0.991090539532113,4.23465957800085,4.77525441774564,MGS1
119,5.28141404286056,0.918506790062706,1.14813348757838,31.5736709084055,5.85548078664975,3.32958711397731,6.42954753043894,0.459253395031353,37.6587783925709,3.32958711397731,3.55921381149298,10.677641434479,3.78884050900866,5.62585408913407,11.5961482245417,1.14813348757838,4.70734729907137,5.16660069410272,66.017675535757,4.24809390404001,128.820577306294,2.75552037018812,20.551589427653,7.46286766925948,55.340034101278,5.97029413540759,1.03332013882054,3.67402716025082,37.8884050900866,24.4552432854195,74.513863343837,1.26294683633622,0.688880092547029,2.98514706770379,3.21477376521947,0.918506790062706,12.6294683633622,1.4925735338519,4.93697399658704,6.88880092547029,1.14813348757838,15.8442421285817,0.918506790062706,4.13328055528217,0.803693441304867,1.03332013882054,11.0220814807525,0.574066743789191,126.524310331138,0.688880092547029,23.7663631928725,24.6848699829352,0.688880092547029,0.459253395031353,2.98514706770379,0.688880092547029,5.85548078664975,1.95182692888325,5.97029413540759,1.72220023136757,9.41469459814273,0.344440046273515,51.4363802435115,2.87033371894596,108.383801227399,5.28141404286056,6.88880092547029,17.9108824062228,2.06664027764109,21.1256561714422,7.46286766925948,0.344440046273515,0.688880092547029,37.8884050900866,9.29988124938489,0.574066743789191,2.4110803239146,45.8105261543774,1.26294683633622,1.4925735338519,7.34805432050165,MGS1
120,10.3592123471237,0.814769510447929,0.814769510447929,26.8873938447817,6.40176043923373,3.72466061919053,2.32791288699408,0.581978221748521,16.4117858533083,2.21151724264438,1.62953902089586,13.6182903889154,3.72466061919053,4.19024319658935,10.0100254140746,0.232791288699408,4.53943012963846,3.14268239744201,65.4143521245337,3.84105626354024,103.941310404286,1.74593466524556,15.8298076315598,8.03129946012958,69.7209909654728,5.00501270703728,0.814769510447929,4.19024319658935,34.4531107275124,9.42804719232604,66.1127259906319,1.86233030959527,0.814769510447929,2.7934954643929,3.84105626354024,1.16395644349704,13.2691034558663,1.28035208784675,3.60826497484083,8.03129946012958,0.814769510447929,23.0463375812414,0.814769510447929,4.30663884093905,0.698373866098225,0.814769510447929,12.8035208784675,1.74593466524556,145.960138014529,1.16395644349704,22.6971506481923,11.6395644349704,1.74593466524556,0.232791288699408,5.23780399573669,0.232791288699408,5.23780399573669,2.56070417569349,4.19024319658935,0.814769510447929,8.61327768187811,0.116395644349704,27.934954643929,1.39674773219645,153.40945925291,7.21652994968166,6.86734301663254,11.9887513680195,3.37547368614142,18.9724900290018,6.16896915053432,0.232791288699408,1.04756079914734,36.0826497484083,11.5231687906207,0,1.74593466524556,26.4218112673828,0.116395644349704,1.39674773219645,8.96246461492722,MGS1
126,9.05680161035143,1.5221515311515,0.9132909186909,24.8110699577695,5.70806824181813,3.9575939809939,6.62135916050903,0.684968189018175,42.3919201425693,6.01249854804843,8.14351069166053,8.90458645723628,4.41423944033935,4.41423944033935,5.7841758183757,0.9132909186909,6.16471370116358,4.10980913410905,62.5604279303267,3.72927125132118,117.814528511126,3.19651821541815,15.8303759239756,6.31692885427873,49.5460323389813,6.62135916050903,0.76107576557575,3.50094852164845,49.3177096093086,21.7667668954665,57.9939733368722,2.05490456705453,1.29382880147878,2.58765760295755,3.3487333685333,0.9132909186909,10.7311682946181,0.3044303062303,4.33813186378178,4.41423944033935,0.76107576557575,18.3419259503756,1.14161364836363,3.50094852164845,0.76107576557575,0.9132909186909,7.9151879619878,0.76107576557575,127.632405887053,1.75047426082423,24.9632851108846,20.6251532471028,0.9132909186909,0.6088606124606,4.5664545934545,0.837183342133325,4.8708848996848,3.27262579197573,4.18591671066663,1.5221515311515,9.97009252904233,0.6088606124606,28.3881260559755,1.14161364836363,115.987946673744,6.54525158395145,6.54525158395145,13.9276865100362,2.66376517951513,10.1223076821575,7.9151879619878,0.6088606124606,1.5221515311515,29.8341700105694,16.8197744192241,0.076107576557575,2.7398727560727,26.4093290654785,0.380537882787875,2.1310121436121,5.55585308870298,MGS1
137,12.0433894627994,1.1025638240591,2.544378055521,23.1538403052411,8.82051059247278,9.83826181468118,7.88757197211509,0.763313416656299,52.4990005455832,2.88362846292379,13.7396414998134,15.7751439442302,4.24063009253499,12.721890277605,12.9763280831571,0.678500814805599,14.5877675183204,7.54832156471229,60.471385119549,3.73175448143079,311.092623588367,2.2899402499689,17.1321455738414,15.4358935368274,127.134090174199,11.1952634442924,1.1025638240591,4.07100488883359,90.4950461746967,38.5049212402177,73.3629006008554,4.83431830548989,0.339250407402799,3.73175448143079,1.9506898425661,0.593688212954899,6.78500814805599,0.848126018506998,7.54832156471229,6.36094513880249,1.2721890277605,24.7652797404044,0.678500814805599,3.22287887032659,0.508875611104199,0.763313416656299,11.7041390553966,2.1203150462675,136.548288979627,0.848126018506998,28.242596416283,26.7159695829705,1.4418142314619,0.2544378055521,4.74950570363919,1.1025638240591,3.98619228698289,2.88362846292379,2.544378055521,0.932938620357698,4.74950570363919,0.1696252037014,47.2406192308398,7.54832156471229,126.964464970498,8.65088538877138,7.20907115730949,12.9763280831571,3.30769147217729,31.1262248792068,7.29388375916019,0.763313416656299,1.696252037014,32.483226508818,8.31163498136858,0.339250407402799,4.49506789808709,33.4161651291757,0.424063009253499,7.20907115730949,5.59763172214619,MGS1
139,5.92630251780264,0.382342097922751,0.191171048961376,28.0065586728415,4.01459202818889,2.38963811201719,2.86756573442063,0.0955855244806878,12.5217037069701,0.955855244806878,3.1543223078627,8.12476958085846,2.19846706305582,4.30134860163095,2.48522363649788,0.0955855244806878,2.86756573442063,4.20576307715026,42.0576307715026,1.43378286721032,89.1812943404817,1.05144076928757,12.1393616090473,4.49251965059232,48.9397885341121,6.30864461572539,0.86026972032619,2.96315125890132,20.0729601409444,15.29368391691,53.1455516112624,0.764684195845502,0.764684195845502,1.529368391691,3.05873678338201,0.0955855244806878,11.6614339866439,0.286756573442063,2.86756573442063,2.77198020993995,0.669098671364814,14.9113418189873,0.0955855244806878,3.05873678338201,0.191171048961376,0.669098671364814,6.69098671364814,0.955855244806878,55.2484331498375,0.764684195845502,17.2053944065238,15.6760260148328,0.286756573442063,0.191171048961376,4.11017755266957,0.573513146884127,2.10288153857513,1.05144076928757,2.48522363649788,0.0955855244806878,5.73513146884127,0,19.2126904206182,1.05144076928757,101.129484900568,3.53666440578545,6.69098671364814,11.0879208397598,2.19846706305582,21.6023285326354,2.38963811201719,0.0955855244806878,1.62495391617169,30.9697099317428,3.63224993026613,0.0955855244806878,2.86756573442063,24.8522363649788,0.286756573442063,0.86026972032619,10.418822168395,MGS1
142,8.44465328520747,0.569302468665672,0.569302468665672,22.9618662361821,4.64930349410299,2.56186110899552,5.02883847321344,0.47441872388806,18.4074464868567,2.08744238510746,3.89023353588209,14.3274454614194,3.22604732243881,3.22604732243881,5.21860596276866,0.189767489555224,2.94139608810597,5.12372221799105,43.1721038738134,4.17488477021493,98.2046758448284,1.51813991644179,9.96279320164926,4.64930349410299,29.5088446258373,5.88279217621194,0.569302468665672,3.32093106721642,27.136751006397,19.9255864032985,48.8651285604702,1.70790740599702,0.759069958220896,3.51069855677164,5.12372221799105,0.189767489555224,10.0576769464269,0.853953702998508,4.17488477021493,5.12372221799105,0.759069958220896,19.2614001898552,0.569302468665672,3.32093106721642,0.284651234332836,0.284651234332836,11.1013981389806,0.569302468665672,144.602827041081,1.32837242688657,22.7720987466269,14.8967479300851,0.379534979110448,0.379534979110448,2.94139608810597,0.47441872388806,3.03627983288358,3.32093106721642,4.26976851499254,0.759069958220896,5.31348970754627,0,38.0483816558224,1.04372119255373,122.77956574223,6.83162962398806,4.45953600454776,15.655817888306,2.65674485377314,13.6632592479761,6.54697838965523,0.189767489555224,0.94883744777612,32.9246594378314,10.0576769464269,0.094883744777612,3.79534979110448,25.0493086212896,0.284651234332836,1.80279115077463,7.40093209265373,MGS1
145,6.87483150899376,0.18835154819161,1.41263661143707,24.4857012649093,5.55637067165249,4.42626138250283,6.68647996080215,0,39.9305282166213,2.63692167468254,8.47581966862245,5.27384334936508,3.95538251202381,6.40395263851474,8.38164389452665,1.50681238553288,5.6505464457483,6.49812841261054,42.1907467949206,2.82527322287415,143.335528173815,3.95538251202381,22.5080100088974,7.43988615356859,75.4347950507398,6.96900728308957,0.94175774095805,3.861206737928,55.3753551683333,26.8400956173044,58.0122768430159,1.69516393372449,1.50681238553288,3.48450364154478,2.54274590058673,0.470878870479025,10.1709836023469,0.282527322287415,4.23790983431122,6.87483150899376,1.03593351505385,15.7273542739994,0.75340619276644,3.39032786744898,0.847581966862245,0.37670309638322,8.94669853910147,1.78933970782029,84.0989662675539,1.50681238553288,20.9070218492687,6.96900728308957,0.847581966862245,0.282527322287415,3.861206737928,0.659230418670635,4.23790983431122,3.10780054516156,4.42626138250283,1.50681238553288,19.5885610119274,0.18835154819161,38.8945947015675,4.04955828611961,116.777959878798,7.25153460537698,11.0185655692092,14.1263661143707,1.69516393372449,18.835154819161,9.4175774095805,1.03593351505385,1.8835154819161,25.0507559094841,7.15735883128118,0.18835154819161,2.07186703010771,22.696361557089,0.18835154819161,1.60098815962868,5.36801912346088,MGS1
149,7.31790036475211,0.90344448947557,0.271033346842671,23.6702456242599,6.5048003242241,2.80067791737427,4.96894469211563,0.090344448947557,23.3992122774173,2.52964457053159,3.16205571316449,15.3585563210847,4.33653354948273,2.89102236632182,6.23376697738143,0,2.89102236632182,5.60135583474853,57.0073472859084,1.17447783631824,94.7713269459873,5.2399780389583,6.5048003242241,1.17447783631824,20.2371565642528,4.78825579422052,0.180688897895114,3.07171126421694,24.2123123179453,16.8944119531932,32.8853794169107,0.993788938423127,0.542066693685342,2.98136681526938,3.16205571316449,0.361377795790228,5.14963359001075,0.813100040528013,3.61377795790228,2.71033346842671,0.361377795790228,11.83512281213,0.090344448947557,4.33653354948273,0.361377795790228,0.90344448947557,8.4020337521228,1.08413338737068,142.834573786088,1.2648222852658,17.0751008510883,16.9847564021407,0.542066693685342,0.993788938423127,2.89102236632182,0,3.70412240684984,3.07171126421694,4.42687799843029,0.361377795790228,6.14342252843387,0.271033346842671,28.8198792142707,1.53585563210847,96.3071825780957,6.41445587527654,2.89102236632182,13.5516673421335,1.53585563210847,23.1281789305746,3.97515575369251,0.361377795790228,0.451722244737785,23.6702456242599,8.49237820107035,0.361377795790228,1.71654453000358,29.0909125611133,0.180688897895114,2.25861122368892,4.42687799843029,MGS1
153,6.72261362477483,1.07893798916139,0.331980919741967,27.7204067984542,6.0586517852909,2.40686166812926,4.73072810632303,0.414976149677459,28.3013734080027,2.07488074838729,5.89266132541991,11.4533417310979,3.90077580696811,5.97565655535541,7.46957069419426,0.497971379612951,5.31169471587147,3.23681396748418,35.604953642326,4.0667662668391,85.900062983234,2.82183781780672,14.856146158453,6.14164701522639,45.4813860046495,5.56068040567795,0.580966609548442,3.81778057703262,33.1150967442612,17.5119935163888,64.5702888898126,2.15787597832279,1.32792367896787,2.32386643819377,4.39874718658106,0.248985689806475,11.3703465011624,0.829952299354918,3.07082350761319,4.23275672671008,0.995942759225901,15.6031032278725,0.580966609548442,3.23681396748418,0.746957069419426,0.0829952299354918,11.2873512712269,1.07893798916139,90.7137863194925,2.40686166812926,18.3419458157437,22.9896786921312,0.414976149677459,0.165990459870984,3.73478534709713,1.16193321909688,3.65179011716164,3.23681396748418,1.41091890890336,0.746957069419426,11.4533417310979,0.248985689806475,20.9977931736794,1.57690936877434,154.122141990208,6.97159931458131,6.14164701522639,17.5119935163888,2.24087120825828,12.9472558699367,8.54850868335565,0.663961839483934,1.16193321909688,26.9734497290348,6.30763747509737,0.580966609548442,3.31980919741967,19.5038790348406,0.248985689806475,1.90889028851631,8.13353253367819,MGS1
162,12.0152945834443,1.15116594811443,0.86337446108582,25.8292859608175,6.76309994517226,3.74128933137189,9.71296268721548,0.935322332842972,43.8882017718625,9.85685843072978,12.8786690445302,7.84231802152953,9.85685843072978,4.4607680489434,13.6700956338588,0.359739358785758,5.18024676651492,4.89245527948631,30.4339497532752,2.94986274204322,153.896497688547,4.74855953597201,13.2384084033159,6.04362122760074,50.0037708712204,7.33868291922947,0.791426589328668,3.74128933137189,71.5161845266088,29.2108359334036,46.1905336680914,1.00727020460012,0.503635102300062,2.51817551150031,2.80596699852892,0.86337446108582,13.5261998903445,0.359739358785758,2.73401912677176,5.25219463827207,1.07921807635728,13.5261998903445,0.647530845814365,4.1729765619148,0.43168723054291,0.86337446108582,10.432441404787,1.36700956338588,130.08175213693,1.15116594811443,16.4041147606306,47.413647487963,0.43168723054291,2.01454040920025,2.51817551150031,1.07921807635728,3.23765422907183,2.01454040920025,4.24492443367195,0.359739358785758,13.742043505616,0.215843615271455,35.0386135457329,3.23765422907183,127.419680881916,5.61193399705783,5.68388186881498,13.742043505616,2.37427976798601,17.1235934782021,7.69842227801523,0.791426589328668,1.87064466568594,29.4986274204322,9.64101481545833,0.215843615271455,1.87064466568594,18.6344987851023,0.215843615271455,1.22311381987158,5.89972548408644,MGS1
163,3.06739219899965,0.95856006218739,0.766848049749912,20.9924653619039,2.97153619278091,1.91712012437478,10.64001669028,0.766848049749912,32.1117620832776,1.24612808084361,8.91460857834273,12.1737127897799,3.06739219899965,5.55964836068686,2.97153619278091,2.30054414924974,6.99748845396795,6.61406442909299,48.9824191777757,5.75136037312434,60.8685639488993,3.83424024874956,11.3110087338112,6.23064040421804,71.1251566143044,19.5546252686228,0.383424024874956,4.02595226118704,34.4123062325273,19.3629132561853,59.6224358680557,2.87568018656217,1.62955210571856,1.82126411815604,2.87568018656217,0.670992043531173,11.3110087338112,1.91712012437478,6.61406442909299,9.29803260321769,2.77982418034343,23.1012974987161,1.82126411815604,4.12180826740578,0.383424024874956,0.191712012437478,14.2825449265921,2.204688143031,99.4026784488324,2.39640015546848,26.2645457039345,15.5286730074357,0.862704055968651,0.479280031093695,4.69694430471821,1.15027207462487,8.05190452237408,4.12180826740578,3.45081622387461,1.24612808084361,4.50523229228074,0.383424024874956,34.0288822076524,0.95856006218739,105.729174859269,11.7902887649049,6.61406442909299,15.3369609949982,3.64252823631208,8.72289656590525,16.6789450820606,0.862704055968651,1.24612808084361,25.8811216790595,14.3784009328109,0.095856006218739,2.10883213681226,28.277521834528,0,3.45081622387461,7.38091247884291,MGS1
172,3.81999319155472,0.734614075298985,1.90999659577736,22.2588064815593,6.61152667769087,8.44806186593833,6.83191090028056,0.587691260239188,52.084137938698,3.45268615390523,3.89345459908462,13.1495919478518,5.1422985270929,6.90537230781046,7.27267934545995,0.954998297888681,5.58306697227229,5.95037400992178,37.4653178402482,4.9219143045032,94.1040630458,6.46460386263107,19.2468887728334,8.44806186593833,100.862512538551,8.81536890358782,0.661152667769087,3.67307037649493,57.6672049109703,30.413022717378,89.9902242241257,2.27730363342685,1.90999659577736,1.90999659577736,4.70153008191351,2.57114926354645,9.62344438641671,1.24884392800827,5.068837119563,9.62344438641671,1.17538252047838,24.3157258923964,1.90999659577736,2.57114926354645,0.293845630119594,1.39576674306807,9.62344438641671,2.86499489366604,103.874430247277,1.76307378071756,19.2468887728334,23.8014960396871,0.661152667769087,0.661152667769087,4.55460726685371,1.61615096565777,3.37922474637533,3.45268615390523,4.18730022920422,1.54268955812787,3.23230193131554,0.146922815059797,28.7234103441903,0.954998297888681,108.208653291541,9.25613734876721,10.5784426843054,16.5288166942272,2.20384222589696,16.7492009168169,8.59498468099813,0.293845630119594,1.68961237318767,29.678408642079,12.7822849102023,0.220384222589696,2.05691941083716,30.7068683474976,0.51422985270929,3.23230193131554,7.86037060569914,MGS1
173,4.4777080040052,0.62347832967161,1.41699620379911,28.2832442278303,4.6477475484611,3.57083043357377,5.15786618182878,0.680158177823575,31.7407149651002,1.9271148371668,7.93517874127504,5.55462511889253,1.36031635564715,7.1983407152995,9.86229357844184,1.70039544455894,6.404822841172,4.4777080040052,51.6920215145917,4.02426921878948,103.043963940272,2.09715438162269,28.736683013046,11.5060091748488,59.0604017743471,6.68822208193182,0.736838025975539,3.40079088911787,54.355974377734,23.4087772867614,84.5663334427311,1.41699620379911,1.02023726673536,2.77731255944626,2.60727301499037,2.04047453347072,11.9594479600645,0.453438785215717,4.42102815585324,8.61533691909862,1.87043498901483,25.9026906054478,1.70039544455894,3.34411104096591,0.340079088911787,0.906877570431433,9.69225403398594,2.21051407792662,88.7039623578246,0.566798481519646,26.5261689351194,38.9957355285516,0.62347832967161,0.170039544455894,3.79754982618163,1.02023726673536,3.6841901298777,2.04047453347072,3.62751028172573,0.453438785215717,4.25098861139734,0.170039544455894,32.02411420586,2.43723347053448,115.286811141096,7.93517874127504,8.55865707094665,23.2954175904574,3.28743119281395,15.927037330702,6.12142360041217,1.07691711488733,1.30363650749519,35.5949446394338,10.0890129710497,0,2.7206327112943,26.0160503017517,0.453438785215717,2.89067225575019,3.5141505854218,MGS1
