sample_id,z0,z1,z2,z3,z4,z5,z6,z7,mgs_level
459,-0.007512237,-0.0031432938,-0.004551718,-0.01443696,0.0050697736,0.0036386307,0.017098011,-0.0015769675,MGS4
473,-0.0035204617,-0.012611007,0.009518763,-0.005061019,0.011164781,-0.01153248,0.02177619,-0.011875242,MGS4
477,0.0045182602,0.0047156233,-0.007845597,-0.00037414953,-0.010414448,-0.003637584,0.005908871,0.0005818531,MGS4
484,-0.0005111797,0.0064894427,0.0005702134,0.014954921,0.0117867105,0.0013062414,-0.0014368352,0.009375505,MGS4
497,-0.0040485067,0.0021064896,-0.017693037,-0.013437778,0.008435946,0.022581479,-0.008671729,0.0062831566,MGS4
509,-0.0001663519,-0.01289496,0.003733715,0.012788916,0.008781169,0.009324351,0.0055570845,0.0069985017,MGS4
515,0.0039993124,-0.018350882,-0.00087486394,-0.014144566,0.012337904,0.013318842,0.01350178,0.013573401,MGS4
516,-0.013748492,-0.0106532555,-0.002877647,-0.0062287413,0.021509897,0.005696913,-0.012520773,0.004571758,MGS4
521,-0.004219274,0.0060619283,-0.0032838974,-0.0038525052,0.0070176534,-0.0019147117,-0.0016663335,0.006342165,MGS4
523,0.008995553,-0.022999806,0.026002755,-0.034897204,0.029801827,0.0017884728,0.008085476,-0.036661185,MGS4
