sample_id,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,mgs_level
517,-0.0031998819,0.013905967,-0.012029936,0.005811697,0.01360916,0.00089360494,-0.003163537,-0.017107714,0.0060822945,0.026663005,0.00062478706,-0.01968946,0.0007867194,-0.0024372712,0.020389663,0.013178283,MGS1
518,-0.0064660874,0.010116044,0.016764311,-0.010638573,0.005648141,-0.0041369414,-0.00037918985,0.007108342,-0.0022463752,0.011564173,-0.015746474,0.006255906,0.009847984,-0.002459962,-0.0026631244,0.0018889308,MGS1
526,0.0044088056,0.014675037,0.010485133,0.013764048,-0.0042515085,0.010226996,-0.010053055,-0.0038505644,0.00347675,-0.0047726464,0.0013228878,0.0003469698,0.009239601,-0.01230203,0.0063567515,0.0019749133,MGS1
11,0.0049111256,-0.0061216718,0.009751476,-0.012807726,0.0009008846,-0.0046047512,0.000107552856,-0.02993225,-5.2817166e-05,0.018501565,-0.015917558,-0.016408771,0.008275265,-0.009185042,-0.0031460412,0.0113582015,MGS4
33,0.013598322,0.006828271,0.008516906,-0.0015016776,0.008457899,0.0044689784,0.008584164,-0.009436626,0.0152336545,-0.002465427,0.006028425,0.0004510358,0.016314063,-0.011226241,0.008270437,0.0072140694,MGS4
46,0.010028054,-0.0016178163,0.012316242,-0.010187512,-0.008953838,-0.0056987647,0.013329353,0.0022239499,0.002409231,-0.006654173,-7.3321164e-05,0.015392248,-0.0005511623,-0.0036072358,0.0079754405,0.00095569715,MGS4
47,-0.013421256,0.026396904,0.011949021,-0.020807987,-0.00504145,0.0033009825,-0.008326264,6.2759966e-05,-0.01270717,-0.0005829539,0.016706595,0.012493219,0.01575241,-0.00010626018,0.005773211,-0.013745081,MGS4
60,-0.0016628001,0.0037041353,0.0031202058,0.020231768,-0.0034239567,0.007982674,0.00045786612,-0.008291431,0.006344408,0.012770031,-0.012233797,-0.012160905,0.008194622,-0.005548656,-0.007856496,-0.0061977925,MGS4
73,-0.024343645,-0.0033777012,-0.0036791917,-0.0020981468,-0.016420804,0.0039575743,-0.016041854,0.008822445,0.0063117407,-0.006174039,0.01150717,0.009405773,-0.008892449,0.005543966,0.0043632556,-0.0069190417,MGS4
94,-0.00012500025,0.006254945,-0.009956912,0.0028269775,-0.007594962,0.005134008,0.0054135565,-0.017528418,0.00782402,0.0032071322,0.009169724,-0.005173411,0.02007044,-0.0045868196,-0.009106677,-0.01428663,MGS4
